X,Y,Point_ID,Height
506218.847,330474.032,LAU_R_67,60.879
506219.867,330474.303,LAU_R_66,60.797
506220.735,330474.676,LAU_R_65,60.805
506221.655,330474.995,LAU_R_64,60.789
506222.69,330475.291,LAU_R_63,60.772
506223.701,330475.647,LAU_R_62,60.74
506224.802,330476.021,LAU_R_61,60.688
506225.841,330476.332,LAU_R_60,60.708
506226.827,330476.668,LAU_R_59,60.682
506227.816,330476.969,LAU_R_58,60.654
506228.809,330477.246,LAU_R_57,60.643
506229.795,330477.618,LAU_R_56,60.608
506230.904,330477.915,LAU_R_55,60.603
506231.956,330478.264,LAU_R_54,60.582
506233.058,330478.64,LAU_R_53,60.581
506234.077,330478.953,LAU_R_52,60.561
506235.038,330479.334,LAU_R_51,60.548
506236.002,330479.652,LAU_R_50,60.559
506237.025,330479.895,LAU_R_49,60.517
506238.046,330480.253,LAU_R_48,60.482
506239.046,330480.609,LAU_R_47,60.494
506240.184,330480.963,LAU_R_46,60.464
506241.302,330481.349,LAU_R_45,60.442
506242.533,330481.714,LAU_R_44,60.456
506243.703,330482.106,LAU_R_43,60.444
506244.839,330482.416,LAU_R_42,60.442
506245.906,330482.822,LAU_R_41,60.422
506246.936,330483.153,LAU_R_40,60.403
506247.985,330483.43,LAU_R_39,60.387
506248.998,330483.766,LAU_R_38,60.396
506250.035,330484.059,LAU_R_37,60.397
506250.941,330484.37,LAU_R_36,60.409
506251.943,330484.689,LAU_R_35,60.378
506252.975,330485.087,LAU_R_34,60.367
506253.837,330485.422,LAU_R_33,60.365
506254.765,330485.706,LAU_R_32,60.365
506255.722,330485.988,LAU_R_31,60.357
506256.669,330486.314,LAU_R_30,60.351
506257.634,330486.617,LAU_R_29,60.331
506258.578,330486.86,LAU_R_28,60.323
506259.558,330487.182,LAU_R_27,60.32
506260.625,330487.547,LAU_R_26,60.3
506261.59,330487.886,LAU_R_25,60.257
506262.52,330488.182,LAU_R_24,60.262
506263.368,330488.423,LAU_R_23,60.291
506264.185,330488.655,LAU_R_22,60.269
506265.053,330488.9,LAU_R_21,60.266
506265.966,330489.27,LAU_R_20,60.252
506266.977,330489.566,LAU_R_19,60.274
506267.954,330489.886,LAU_R_18,60.272
506268.887,330490.147,LAU_R_17,60.233
506269.779,330490.414,LAU_R_16,60.252
506270.623,330490.674,LAU_R_15,60.213
506271.398,330490.955,LAU_R_14,60.214
506272.15,330491.148,LAU_R_13,60.2
506272.767,330491.31,LAU_R_12,60.19
506273.039,330491.407,LAU_R_11,60.191
506273.069,330491.438,LAU_R_10,60.2
506273.072,330491.438,LAU_R_9,60.198
506273.071,330491.439,LAU_R_8,60.204
506273.069,330491.44,LAU_R_7,60.193
506273.068,330491.441,LAU_R_6,60.198
506273.066,330491.433,LAU_R_5,60.214
506273.06,330491.441,LAU_R_4,60.22
506273.062,330491.44,LAU_R_3,60.216
506273.067,330491.439,LAU_R_2,60.208
506273.07,330491.436,LAU_R_1,60.206
